datetime,lake-stage,lake-swgw,riv-swgw,riv-flow,wt01-i2-j17,wt02-i3-j10,wt03-i6-j20,wt04-i12-j22,wt05-i14-j11,wt06-i16-j18,wt07-i17-j1,wt08-i18-j6,wt09-i19-j11,wt10-i18-j22,wt11-i26-j5,wt12-i27-j11,wt13-i28-j23,wt14-i30-j6,wt15-i33-j14,wt16-i36-j1,wt17-i37-j22,reilly,vc,dw,aq01-i2-j17,aq02-i3-j10,aq03-i6-j20,aq04-i12-j22,aq05-i14-j11,aq06-i16-j18,aq07-i17-j1,aq08-i18-j6,aq09-i19-j11,aq10-i18-j22,aq11-i26-j5,aq12-i27-j11,aq13-i28-j23,aq14-i30-j6,aq15-i33-j14,aq16-i36-j1,aq17-i37-j22,diff01-i2-j17,diff02-i3-j10,diff03-i6-j20,diff04-i12-j22,diff05-i14-j11,diff06-i16-j18,diff07-i17-j1,diff08-i18-j6,diff09-i19-j11,diff10-i18-j22,diff11-i26-j5,diff12-i27-j11,diff13-i28-j23,diff14-i30-j6,diff15-i33-j14,diff16-i36-j1,diff17-i37-j22
2006-11-01,13.276970613885528,85395.66130151653,-1323538.9965426647,-1291602.9680327857,13.085337481096335,12.862835005851002,13.321157724460337,12.539049877834715,11.99008695887451,11.869888094397709,9.880626294471064,9.438398782792952,9.634854467769692,11.822573224306398,3.8868980259102175,4.0646405249817805,8.759899902202722,1.430372331652724,5.230121021341692,2.29017433795319,7.39941380256613,11.435666829580269,5.740205260328323,10.517232593426463,12.445950825977851,11.792131894819454,12.538325232422617,12.536339032615068,11.180897768386092,11.86497756013484,9.866889981584558,9.420723253865749,9.618101946429968,11.819974045065964,3.8734648267593608,4.050124926552926,8.756486218301907,1.410051541561338,5.21073851550716,2.267726071705794,7.3961831973352865,0.6393866551184839,1.0707031110315484,0.7828324920377199,0.0027108452196475,0.8091891904884179,0.0049105342628692,0.0137363128865057,0.017675528927203,0.0167525213397237,0.002599179240434,0.0134331991508567,0.0145155984288543,0.0034136839008152,0.0203207900913859,0.0193825058345327,0.0224482662473959,0.0032306052308435
2006-12-01,13.72207225255652,103493.48419739236,-1458733.7490022923,-1434967.596680874,13.20623077289385,12.952718100340554,13.419850188595785,12.623822973128558,12.10431013498376,11.967040980202643,10.066888504977891,9.628843075329105,9.7892209394208,11.890975985667705,4.207192788904868,4.251847113294813,8.814335166229485,1.7533681087886115,5.383973044442884,2.9914002031936273,7.463183008868725,11.63657039685348,5.872805754696486,10.600435264232027,12.61061881626638,11.98047981949782,12.695695521752665,12.62131395670506,11.351049765662756,11.962595158080756,10.054242786927226,9.61201382864622,9.773296939854308,11.888575132232477,4.190688213015075,4.2346399665039085,8.811082882928812,1.728289394645269,5.364693761017935,2.961737025696037,7.460136491945621,0.5956119566274705,0.9722382808427348,0.7241546668431198,0.0025090164234971,0.7532603693210032,0.0044458221218874,0.0126457180506651,0.0168292466828852,0.0159239995664908,0.002400853435228,0.016504575889793,0.0172071467909047,0.0032522833006733,0.0250787141433423,0.0192792834249493,0.0296631774975901,0.0030465169231046
2007-01-01,13.619656444953206,135500.05325273986,-442810.8747640962,-419292.53292024496,11.693767721114462,12.320324457522627,11.689248315954243,9.91008657428296,10.48442107426758,9.175261728056672,7.614710394916882,7.119474262511479,7.063816257099016,8.661191702002085,1.8528854847365872,1.9543554029149213,4.484043618244569,-0.2058886303356384,1.9351811649181712,-0.5344890384278763,3.0185260797564664,10.125003899998442,2.159050378746555,7.134614657870865,11.111519336075805,10.799706446894575,10.953147871162404,9.909989676966232,9.433449727424025,9.175156613430358,7.6137688825203265,7.117886076250733,7.062629951827613,8.661089933063934,1.8510203472942857,1.9522311465672573,4.484364264065039,-0.2112073127331322,1.9345456955796072,-0.5346283828387555,3.0184013044592386,0.5822483850386568,1.520618010628052,0.7361004447918393,9.689731672857248e-05,1.0509713468435553,0.0001051146263133,0.0009415123965554,0.0015881862607454,0.0011863052714025,0.0001017689381512,0.0018651374423015,0.0021242563476639,-0.0003206458204703,0.0053186823974938,0.0006354693385639,0.0001393444108791,0.0001247752972277
2007-02-01,13.644559084110943,111220.87427416616,-1000981.3339895778,-961794.1593879184,12.95004393199368,12.79293470797088,13.35830456039483,12.566457448918262,11.897476824387027,11.851841485762751,9.1161840404403,8.71074793768137,9.175450092811133,11.898490644576295,3.027681236297267,3.6080522752481174,8.808674448098003,0.718015071726977,4.835406804851171,0.9521794293982582,7.355853803189067,11.212361130197484,5.409211543184654,10.518328032183238,12.264599091498653,11.601630181077471,12.43292342860186,12.562930750943792,10.900090477362795,11.84554424724017,9.104764866690338,8.69736892434928,9.15850196708564,11.894751096589172,3.0193924463007056,3.59800120948032,8.80324076460577,0.7060273619469823,4.8182472942549985,0.9390116058510634,7.350873066786471,0.6854448404950269,1.1913045268934097,0.9253811317929692,0.0035266979744701,0.997386347024232,0.0062972385225812,0.011419173749962,0.0133790133320896,0.0169481257254933,0.0037395479871236,0.0082887899965613,0.0100510657677972,0.0054336834922334,0.0119877097799946,0.0171595105961728,0.0131678235471948,0.0049807364025964
2007-03-01,13.711686779093975,114064.83388276448,-984175.4934581124,-936428.2404869,12.870881552325503,12.7802878891566,13.126413261468809,12.22580774168556,11.75445700135612,11.535707392019946,9.123223097356153,8.666230961818112,8.982885473231784,11.475627949764148,3.0387897369107204,3.417780666473929,8.323745637128987,0.7614582079426063,4.482853559999091,1.0581304525858015,6.906467050594269,11.259451474452092,5.026157977070526,10.11821844914369,12.258219941838773,11.652608925895905,12.35534916016449,12.223437794537316,10.838652770759529,11.531325969036592,9.11302531927764,8.654631351317194,8.96991398333994,11.473121930943469,3.030935838608654,3.4096115871206507,8.319917251897133,0.749387979392512,4.470774482759226,1.0448516771114236,6.90264619020335,0.6126616104867306,1.1276789632606956,0.7710641013043187,0.0023699471482441,0.9158042305965904,0.0043814229833536,0.0101977780785134,0.0115996105009177,0.0129714898918447,0.0025060188206786,0.0078538983020663,0.0081690793532782,0.0038283852318539,0.0120702285500943,0.0120790772398651,0.0132787754743779,0.0038208603909195
2007-04-01,13.801200211889324,113140.5869073364,-1085993.83231068,-1041567.5500633848,12.98643560027838,12.844601272846086,13.256103265183375,12.39321453699574,11.8935352944614,11.719186479025408,9.408295676921098,8.946653891094176,9.260568292057448,11.665469963459426,3.2809437541343818,3.6424725292246145,8.57099375045914,0.971139712628172,4.798514762445504,1.401737001258323,7.1780865462185455,11.429784032826635,5.350934131093774,10.338351036198029,12.39539073269282,11.794375719480325,12.499361148040393,12.390764365840694,11.030018421559047,11.71474864480752,9.396594179948467,8.933205797831139,9.245102378639796,11.662882237988642,3.2718123848691425,3.632600244640012,8.567138750382385,0.9571799439969412,4.783098636344181,1.386116695577616,7.174331032286201,0.5910448675855609,1.0502255533657614,0.7567421171429825,0.002450171155047,0.8635168729023519,0.0044378342178887,0.0117014969726305,0.0134480932630367,0.0154659134176515,0.002587725470784,0.0091313692652392,0.0098722845846026,0.0038550000767543,0.0139597686312308,0.0154161261013232,0.0156203056807069,0.0037555139323446
2007-05-01,13.906262983597296,112952.6657423,-1175341.34671542,-1132703.7051281538,13.081654188091804,12.907291898514918,13.325516780792466,12.47257604290346,11.988074828018611,11.808207672885889,9.703081692943284,9.224193578472736,9.459487140189031,11.7339557152376,3.5249863713327554,3.7881555232387623,8.626257039277494,1.1751914450250227,4.945967740291764,1.7397413774110777,7.243186972568511,11.58892795794628,5.4844858143825785,10.417828974702632,12.51583063410683,11.930097705663307,12.607605137818908,12.470220000574429,11.186515587631966,11.804000288991933,9.690003080261803,9.208702848602767,9.443430971353727,11.73151022363344,3.5145421582282523,3.7770443230648065,8.622643678580422,1.1594354195242635,4.9288121915543215,1.7219696235988406,7.2396732257005025,0.5658235539849734,0.977194192851611,0.7179116429735579,0.0023560423290316,0.8015592403866449,0.0042073838939558,0.0130786126814808,0.0154907298699686,0.0160561688353038,0.0024454916041598,0.010444213104503,0.0111112001739557,0.0036133606970718,0.0157560255007591,0.0171555487374428,0.017771753812237,0.0035137468680082
2007-06-01,13.488246366908289,144509.74554885898,-350039.19577442814,-331153.8115529225,11.084914433787276,11.632275856119328,11.112648848739791,9.585633066513896,9.99322893122959,8.900293377666362,7.339867186727695,6.858582964058336,6.821218776493601,8.399000240565638,1.6614435491343127,1.8016426174573448,4.294095720767292,-0.4042032394722605,1.7701466213004793,-0.7829850319855559,2.8412783350598256,9.73900748386558,1.9906502734082152,6.92288098768918,10.688414221489785,10.496822421788668,10.582453153456568,9.585540140011306,9.158066688738732,8.900154240752215,7.339533266305846,6.857677803766037,6.8200538688008026,8.398903651991175,1.6604282657431744,1.8008519593721457,4.294412595443702,-0.4075835623660418,1.7695298445474608,-0.7830939783605118,2.8411546189243286,0.3965002122974912,1.1354534343306604,0.5301956952832239,9.292650259062896e-05,0.835162242490858,0.0001391369141465,0.0003339204218484,0.0009051602922989,0.0011649076927984,9.658857446304124e-05,0.0010152833911383,0.000790658085199,-0.0003168746764101,0.0033803228937813,0.0006167767530185,0.0001089463749558,0.0001237161354969
2007-07-01,13.274069197057544,113904.54144240696,-449909.5183160732,-427103.1279461572,12.104815604255228,12.5112882200702,12.285963812520196,10.150786401036164,10.760661792720857,9.272605798847607,7.693338295247379,7.196357787556023,7.122575645931126,8.680970179794953,1.9521830385197183,1.8489294532129872,3.8765984293267226,-0.0503056610022503,1.585579440954069,-0.3517829664484547,2.3249316982598836,10.283448467772402,1.7270577848038546,6.910319414006123,11.260540659448694,10.7746684216685,11.099581135144554,10.149297584122058,9.43973195331631,9.270521960243922,7.688615303814829,7.190806201357118,7.1170981959574755,8.680081855046634,1.9489565286945711,1.8455949222623944,3.877011681220498,-0.0545860445750451,1.5844331637798834,-0.3551970668133555,2.3248790494085614,0.8442749448065339,1.736619798401701,1.1863826773756418,0.0014888169141062,1.3209298394045472,0.0020838386036849,0.0047229914325503,0.005551586198905,0.0054774499736502,0.0008883247483186,0.0032265098251471,0.0033345309505927,-0.0004132518937756,0.0042803835727948,0.0011462771741856,0.0034141003649008,5.26488513221679e-05
2007-08-01,12.976425448328357,100092.32500747322,-674840.1222577723,-638299.6693883593,12.131219053061097,12.340390542283664,12.521879601033786,11.433147508451002,10.996213282595225,10.666188681131398,8.006642200438169,7.599100416177254,7.933688288810147,10.675824918301684,2.2649886706296396,2.7685752235029715,7.1883125960775605,0.1463595138237413,3.5203402054334125,0.0243936570223861,5.571717736344546,10.442519105657707,3.965310258451776,9.19303286759645,11.462018899312287,10.923930855289166,11.559472188611288,11.430382844642937,9.93231014198948,10.66139287377294,8.000831831210343,7.59212665240707,7.9247164934634515,10.672239757580996,2.260680433379226,2.763006961686548,7.183660281949514,0.1400281691812063,3.510243006039378,0.0177658952369965,5.567976199936693,0.6692001537488093,1.4164596869944983,0.9624074124224986,0.0027646638080653,1.0639031406057438,0.0047958073584588,0.0058103692278255,0.0069737637701843,0.0089717953466958,0.0035851607206875,0.0043082372504135,0.0055682618164234,0.0046523141280463,0.0063313446425349,0.0100971993940346,0.0066277617853896,0.003741536407853
2007-09-01,12.726951930570406,115837.69532457792,-327037.31157530984,-308915.4217562499,10.687971944342948,11.636821327604435,10.571768744225968,8.968191088310725,9.589632604496249,8.268898098163643,6.993323960167039,6.503606517398737,6.366782756023784,7.767561913560505,1.5981276427189908,1.630600440485272,3.803364542423404,-0.3463749821933261,1.5145629573742745,-0.7352949354890471,2.4250785826809738,9.328763736120532,1.6975208131585626,6.309467951331752,10.203772881576269,10.022556686350711,10.010891185313447,8.968101311975497,8.627114745422242,8.268830536679024,6.9915457312305485,6.501427676106637,6.365362008689009,7.767465406660808,1.5965872936774923,1.6294317728179213,3.803677581844372,-0.3489522175280434,1.514047452811071,-0.7364355271705151,2.424980627480597,0.4841990627666792,1.6142646412537245,0.5608775589125212,8.97763352281089e-05,0.9625178590740068,6.756148461839473e-05,0.0017782289364909,0.0021788412920997,0.0014207473347749,9.650689969742388e-05,0.0015403490414984,0.0011686676673507,-0.000313039420968,0.0025772353347173,0.0005155045632034,0.0011405916814679,9.795520037680916e-05
2007-10-01,12.573518131404631,107206.40595530807,-416339.1271914717,-393514.00846616353,11.079979295272349,11.794499213317224,11.251696828547512,9.540548965966355,9.967669824269835,8.765188406064418,7.223141472174736,6.770793353381017,6.751569536903493,8.307074146063302,1.8331972203624205,1.8739928010535496,4.0573276937677685,-0.196112068758066,1.7996760116823205,-0.4263390106164675,2.629061252678806,9.420595091171572,1.9778102708664251,6.737079035471091,10.401631720323888,10.061889525954085,10.292963969559754,9.539052901743265,8.84573817313266,8.762847187675298,7.218817040181805,6.765511764652862,6.745291270280886,8.305837594769418,1.8299267868722544,1.8704132216652656,4.057395783396477,-0.2009577576726512,1.7953474277352484,-0.4312369580909225,2.62869135855997,0.6783475749484609,1.732609687363139,0.9587328589877586,0.0014960642230903,1.1219316511371762,0.0023412183891196,0.0043244319929307,0.0052815887281552,0.0062782666226075,0.0012365512938838,0.003270433490166,0.003579579388284,-6.808962870863411e-05,0.0048456889145852,0.0043285839470721,0.0048979474744549,0.0003698941188359
2007-11-01,12.815960940942462,71304.5241428423,-1236017.0493474214,-1212355.6541655054,12.975806315361604,12.78679414255161,13.331264023956487,12.641164581249482,11.929120988796749,11.946772587894856,9.551001019793484,9.116298478226012,9.50072732764176,12.058112327087375,3.6229310300336137,4.010459158437895,9.369568893080364,1.269710144497795,5.3794022476730445,1.9183543159738472,7.972685122874026,11.176183046451904,5.96133939283644,10.760164797226889,12.193790940467528,11.442951487278425,12.34319152424674,12.6373185719474,10.923325990073293,11.93974651540606,9.534230959886589,9.097352186015897,9.479716240824654,12.054196098216606,3.6112423691897617,3.9969681267824697,9.362952485420475,1.2533980691340008,5.35843065964969,1.8974505140938216,7.967036531536751,0.7820153748940761,1.3438426552731857,0.988072499709748,0.003846009302082,1.0057949987234558,0.0070260724887951,0.0167700599068947,0.0189462922101153,0.021011086817106,0.0039162288707697,0.011688660843852,0.013491031655425,0.0066164076598891,0.0163120753637942,0.0209715880233547,0.0209038018800256,0.005648591337275
2007-12-01,12.712987821683152,122356.29600389086,-408235.7500141383,-384914.62325249903,10.545853467331083,11.385692859717093,10.507079645979609,9.135674314963754,9.493214346506296,8.472540611925602,7.057373136893653,6.5838485720474935,6.517858550290751,8.038817972050357,1.7271561924001368,1.81988132311009,4.291178158305126,-0.210225052760783,1.8467518961635028,-0.478769647750615,2.941984603432849,9.319785948127246,2.073300473726315,6.646047677830274,10.180637667057086,10.015692676242438,10.050096684037005,9.13558070902661,8.70638113257791,8.472431143932274,7.056881958525064,6.582860071575039,6.5167632119397405,8.038710169473633,1.7251291518259972,1.8184324679108037,4.291450679058973,-0.2154103810775933,1.8461249789451455,-0.4803916929318261,2.9418483960689157,0.3652158002739973,1.3700001834746551,0.4569829619426038,9.36059371436926e-05,0.7868332139283858,0.0001094679933277,0.0004911783685885,0.0009885004724541,0.0010953383510106,0.0001078025767231,0.0020270405741396,0.0014488551992863,-0.0002725207538469,0.0051853283168103,0.0006269172183572,0.0016220451812111,0.0001362073639334
2008-01-01,12.90540818144261,74525.67296210137,-1160824.732679231,-1119804.1791521907,13.026014160474151,12.856826775806008,13.376879690162252,12.513449595521411,11.970432039378917,11.80730680531816,9.4555889237013,9.023458637947602,9.384433836366886,11.83295098873132,3.494257679166252,3.8244536157777542,8.785835514945026,1.1223130045611842,5.0271129296319526,1.7077389324890009,7.379430123808195,11.130661600797966,5.56817531963783,10.479209828024583,12.19354967128765,11.439823235604926,12.322438813959176,12.509761012587646,10.882306697226896,11.800648945041264,9.439476326899443,9.005103178102239,9.363870623891996,11.829262321048832,3.483073967692282,3.811813424273837,8.780773783956489,1.1067964098030547,5.007314985559899,1.687829542214123,7.374803101707268,0.832464489186501,1.4170035402010814,1.054440876203076,0.0036885829337656,1.0881253421520205,0.0066578602768956,0.0161125968018573,0.0183554598453632,0.0205632124748902,0.0036886676824874,0.0111837114739699,0.0126401915039173,0.0050617309885367,0.0155165947581294,0.0197979440720539,0.0199093902748779,0.0046270221009265
